"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"4159996663","4158415681","18051105","","","2009-09-22 00:35:50 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@Sladed nope. Finished with an 81."
"4156703310","","","","","2009-09-21 22:02:39 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","How come sometimes, expose doesn't work? Is it because I was plugged into another display? Seems random."
"4156668333","","","","","2009-09-21 22:01:02 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Last chance for this. http://bit.ly/17i9cI Need them by Wednesday please. Would love to hear/have your story."
"4152697615","","","","","2009-09-21 18:53:45 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Photographers playing.  http://twitpic.com/ilx3z"
"4152567560","4152400419","739293","","","2009-09-21 18:47:28 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@courosa don't think so."
"4152383149","4151117993","739293","","","2009-09-21 18:38:40 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@courosa yes. Bluehost. Awesome."
"4149578898","4149495487","12363792","","","2009-09-21 16:27:23 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@jonbecker I see you are sporting that ""dirty bird"". My condolences."
"4149474554","4149269098","739293","","","2009-09-21 16:22:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@courosa you went to the well once too often."
"4148909855","","","","","2009-09-21 15:56:13 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","DST. Learning photography.  http://twitpic.com/il9wg"
"4147071005","","","","","2009-09-21 14:24:44 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Day 1 of our DST academy. A good part of the day will be spent outside shooting fall foliage et all. The sun is shining."
"4141112588","","","","","2009-09-21 05:55:56 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Mad Men dismiss an executive after he lost his foot in an accident. Reason for firing, ""He'll never golf again."""
"4140989889","","","","","2009-09-21 05:45:30 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Mad Men had a very gruesome scene tonight. Surprised me."
"4140279287","4140236131","40726837","","","2009-09-21 04:51:16 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@MrBrettYoung fine with me."
"4140185412","4140167942","40726837","","","2009-09-21 04:44:44 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@MrBrettYoung Using that video to help prep for my talk on Thursday."
"4140017360","","","","","2009-09-21 04:33:13 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Watching dana boyd.  http://bit.ly/4n8MKz Best voice when you want to understand social networking and youth."
"4137545594","","","","","2009-09-21 02:22:44 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Took this in church this morning. He was reading his Bible.  http://twitpic.com/ijalc"
"4137337050","4136522911","816632","","","2009-09-21 02:12:52 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@kdumont too bad you weren't playing @bengrey"
"4136165486","","","","","2009-09-21 01:17:54 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Dinner with friends http://twitpic.com/ij0nf"
"4134977508","","","","","2009-09-21 00:21:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","20 top teacher blogs. OK, not a big fan of definitive lists but I'm partial to #1. @kathycassidy  http://bit.ly/ARCMI"
"4134636124","4134607924","3642951","","","2009-09-21 00:03:39 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@Durff  probably enough folks there to keep a lively conversation going, I'm about to go 4 dinner soon anyway."
"4134615612","4134560578","7612982","","","2009-09-21 00:02:36 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg the small victories I have over you must be celebrated in order to maintain any shred of dignity."
"4134548706","","","","","2009-09-20 23:59:20 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Cheapest seat in Texas Stadium is $59."
"4134513279","4134473565","7612982","","","2009-09-20 23:57:25 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dlaufenberg why do you feel compelled to keep me humble?"
"4134365184","","","","","2009-09-20 23:49:29 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I just counted. I have 6 presentations to do this week. 5 unique ones. I got a little work to do."
"4134240587","","","","","2009-09-20 23:42:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@tchrgirl and my neighbour is pretty much a gourmet cook."
"4134192245","","","","","2009-09-20 23:40:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","It's an awesome feeling when you've got jacksquat in the fridge and your neighbor calls and invites you 4 supper.That's what I'm talkin bout"
"4134039671","","","","","2009-09-20 23:32:11 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@ijohnpederson you were able to fill out an evaluation? I tried once and had my life threatened."
"4133555366","","","","","2009-09-20 23:06:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Great effort by the Riders. That single point mistake will haunt them."
"4117438309","","","","","2009-09-20 04:07:25 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","How is this fun? http://twitpic.com/iepyv"
"4117385386","4115740525","12162982","","","2009-09-20 04:04:27 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@schwier nah :("
"4114393509","","","","","2009-09-20 01:16:36 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Movie starting.  http://twitpic.com/idxh4"
"4114170241","","","","","2009-09-20 01:04:12 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","A quick shower and now at the movies. Love Happens."
"4113728767","4113462048","57602185","","","2009-09-20 00:39:20 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@CafeRico last Saturday. Finished with an 81."
"4113400065","4113171902","57602185","","","2009-09-20 00:20:30 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@CafeRico not looking good. I've gone bogey, double, birdie. I'll have to eagle the last. Possible (driveable par4) but not likely."
"4112790014","","","","","2009-09-19 23:45:27 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ijohnpederson: Shaved the cat's butt again tonight."
"4112740844","","","","","2009-09-19 23:42:35 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ijohnpederson: I retained my cornhole undefeated streek.  @ijohnpederson 4, @ijesspederson 0. I RT pretty much any tweet with ""cornhole"""
"4112732637","","","","","2009-09-19 23:42:07 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","RT @ijohnpederson: I retained my cornhole undefeated streek.  @ijohnpederson 4, @ijesspederson 0."
"4112713619","4112605349","18051105","","","2009-09-19 23:40:59 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@Sladed I just bogied 15. Now I'll need a birdie."
"4112590373","","","","","2009-09-19 23:33:41 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Need to par the last 4 holes to break 80. Will I do it?"
"4108760098","4097261101","11976052","","","2009-09-19 19:50:43 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@intrepidteacher that's the point. You're helping her build her identity. The positive tracks you're laying now, will stick with her."
"4108009595","4106006953","14509625","","","2009-09-19 19:08:09 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@paulawhite what Lee said. Big ideas might say the same but new examples and anecdotes/research keeps it fresh and current."
"4107954071","4107823704","10139","","","2009-09-19 19:05:03 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@teach42 check with @djakes"
"4107768626","","","","","2009-09-19 18:54:49 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","Tee Time in an hour. It's 33C. Hottest golf day of the year for me. I will not complain however."
"4105888817","","","","","2009-09-19 17:12:08 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","I'm riding this bike. . However also wearing thus shirt. That should even out.  http://twitpic.com/ibhde"
"4105166531","","","","","2009-09-19 16:33:32 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","Wife and I biked to starbucks to meet friends. I rode my daughters bike. Some guy said we had cute bikes.I don't know how that makes me feel"
"4104491436","4102846350","12363792","","","2009-09-19 15:57:52 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@jonbecker that's livin'"
"4104478727","4102694708","7123302","","","2009-09-19 15:57:11 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","@woscholar our gift to you. Also except a Canadian cold front packaged up with some snow in about 3 months. You're welcome."
"4098044182","","","","","2009-09-19 06:44:24 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","I use this as a way to discuss changing authorities http://bit.ly/3ov9X7 @dweinberger"
"4097664365","","","","","2009-09-19 06:11:02 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @tonitones: @shareski http://bit.ly/mLkHR - spot the ham acting from their teacher ;) THanks."
"4097513659","4097491843","6100552","","","2009-09-19 05:58:54 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@tonitones  got a link?"
"4097511138","4097492929","8084132","","","2009-09-19 05:58:42 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@bobsd46 Actually it  was FF that was being silly. Switched over to Safari and it worked fine."
"4097487800","","","","","2009-09-19 05:56:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@jomcleay  Thanks Jo, got that one already."
"4097388966","","","","","2009-09-19 05:48:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Looking for an example of student who shared something online and it led to something big/interesting."
"4097263765","4097210086","14594166","","","2009-09-19 05:39:05 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@dschink If you're just planning a nap, you  might have a problem."
"4097169973","4097105554","11976052","","","2009-09-19 05:31:56 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@intrepidteacher  Doing a session Tues. on building portfolios. I might use that as an example of an early childhood one."
"4096861113","4096841983","26379209","","","2009-09-19 05:09:29 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@mnjorgensen fiddly? hard to use? It's a little different. Once you get the flow of how it works it's not bad."
"4096809750","4096785258","739293","","","2009-09-19 05:05:49 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@courosa it takes a few cracks.  I like it when I'm trying to chunk ideas."
"4096740592","","","","","2009-09-19 05:01:07 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Prezi is being silly."
"4096542191","","","","","2009-09-19 04:47:50 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","What FF extension will help enable me to stack a row of tabs to avoid overflow off the screen"
"4095355453","4095205779","7088882","","","2009-09-19 03:36:31 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jenwagner you could used sendspace if you want to do it that way."
"4095213909","4095170535","7088882","","","2009-09-19 03:28:50 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jenwagner shhhh"
"4095211104","4095128605","13112382","","","2009-09-19 03:28:40 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@stewartn If it were me, I'd make fun of myself.  http://bit.ly/1F1VkF I do it often"
"4095038685","4095003842","13112382","","","2009-09-19 03:19:07 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@stewartn from here. http://awkwardfamilyphotos.com"
"4094998196","","","","","2009-09-19 03:16:51 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","Would love a couple more for this http://bit.ly/17i9cI You're not busy tonight anyway, why not make a little video?"
"4094849522","4094808140","7088882","","","2009-09-19 03:08:47 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@jenwagner that's not funny."
"4094843989","4094752353","13112382","","","2009-09-19 03:08:29 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@stewartn  mean? I hadn't thought of it that way. Maybe."
"4094720842","","","","","2009-09-19 03:01:48 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","http://bit.ly/mq7qv The caption is priceless."
"4093929851","4093900407","14914770","","","2009-09-19 02:19:36 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@mcfarljo the new Snow Leopard includes it in Quicktime. I just used it. Jing would be a good choice too."
"4093733157","","","","","2009-09-19 02:08:58 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @Digimom: 5 yo to sister w/ new bra: ""I like your new boobie thing."""
"4093210252","4092852087","12153722","","","2009-09-19 01:40:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@thecleversheep  we remember that here in Moose Jaw.  Enjoy your day tomorrow."
"4093148914","4093092071","739293","","","2009-09-19 01:37:21 +0000","<a href=""http://83degrees.com/to/powertwitter"" rel=""nofollow"">Power Twitter</a>","@courosa What's wrong with the East side?"
"4093026593","","","","","2009-09-19 01:30:41 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>",".@kathycassidy decaf?"
"4093015739","","","","","2009-09-19 01:30:08 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","RT @timlauer: Picking up dinner at American Dream Pizza .  Your weekend now begins."
"4092976966","4092915254","25357355","","","2009-09-19 01:28:02 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@mctownsley  just the one.  Purpose Driven Life"
"4091416767","4091266182","789991","","","2009-09-19 00:03:35 +0000","<a href=""http://www.tweetdeck.com/"" rel=""nofollow"">TweetDeck</a>","@davecormier is there a story? did I miss it?"
